invid,invhyas,invname,eigentuemer,messnetz_klartext,zcoordb,invmbeg,invzbeg,invzend,xcoord,ycoord,link,lon,lat
BL421A1174FIL001,4930,4930,Land Berlin,aktives Messnetz Grundwasserstand,49.9,50.37,35.9,38.9,403406.88,5821147.56,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=4930,403406.88,5821147.56
BL421A1175FIL001,4933,4933,Land Berlin,-,52.34,52.94,6.4,8.4,403423.12,5821528.2,,403423.12,5821528.2
BL421A1185FIL001,15166,15166,Land Berlin,aktives Messnetz Grundwasserstand,60.02,60.98,48.0,49.95,401482.73,5821444.14,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15166,401482.73,5821444.14
BL421A1185FIL002,70009,70009,Land Berlin,-,60.02,,-0.75,50.0,401482.73,5821444.14,,401482.73,5821444.14
BL421A1605FIL001,8344,8344,Land Berlin,-,53.57,54.08,45.16,47.16,403471.74,5821771.25,,403471.74,5821771.25
BL421B0004FIL001,9070,9070,Land Berlin,-,61.14,61.06,3.5,4.5,405191.7,5820675.65,,405191.7,5820675.65
BL421B0023FIL001,6973,6973,Land Berlin,aktives Messnetz Grundwasserstand,55.55,55.42,1.3,4.3,405873.36,5820372.9,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6973,405873.36,5820372.9
BL421B0868FIL001,6679,6679,Land Berlin,-,57.2,57.87,4.0,5.0,405155.35,5820762.33,,405155.35,5820762.33
BL421B1408FIL001,8337,8337,Land Berlin,-,46.5,47.0,22.0,24.0,403836.19,5822480.24,,403836.19,5822480.24
BL421B1430FIL002,5071,5071,Land Berlin,aktives Messnetz Grundwasserstand,58.41,58.99,63.0,65.0,405211.55,5822507.06,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5071,405211.55,5822507.06
BL421B1431FIL001,5072,5072,Land Berlin,aktives Messnetz Grundwasserstand,57.65,57.52,72.0,74.0,405529.9,5821456.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5072,405529.9,5821456.0
BL421B1432FIL002,6531,6531,Land Berlin,-,58.44,58.94,6.0,7.0,405207.55,5822507.13,,405207.55,5822507.13
BL421B1433FIL001,6532,6532,Land Berlin,aktives Messnetz Grundwasserstand,57.65,58.11,11.0,13.0,405535.41,5821451.02,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6532,405535.41,5821451.02
BL421B1448FIL001,4924,4924,Land Berlin,-,44.84,45.45,2.5,4.5,404063.16,5821534.02,,404063.16,5821534.02
BL421B1450FIL001,4925,4925,Land Berlin,-,45.85,46.48,6.44,8.44,404036.26,5821328.56,,404036.26,5821328.56
BL421B1451FIL001,4926,4926,Land Berlin,-,46.43,47.07,3.0,4.0,403977.91,5821257.68,,403977.91,5821257.68
BL421B1452FIL001,4927,4927,Land Berlin,-,44.26,44.86,1.0,4.0,403750.39,5821071.03,,403750.39,5821071.03
BL421B1453FIL001,4934,4934,Land Berlin,-,45.49,46.04,1.0,4.0,403916.18,5821796.79,,403916.18,5821796.79
BL421B1458FIL001,8345,8345,Land Berlin,-,46.5,47.37,28.86,30.86,403869.09,5822527.61,,403869.09,5822527.61
BL421B1459FIL001,8350,8350,Land Berlin,aktives Messnetz Grundwasserstand,42.11,42.63,26.52,28.52,403669.9,5820523.8,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8350,403669.9,5820523.8
BL421B1460FIL002,8351,8351,Land Berlin,aktives Messnetz Grundwasserstand,42.21,42.63,66.77,68.77,403670.8,5820524.9,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8351,403670.8,5820524.9
BL421B1461FIL001,5600,5600,Land Berlin,aktives Messnetz Grundwasserstand,50.84,51.68,27.0,29.0,404157.22,5821695.22,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5600,404157.22,5821695.22
BL421B1475FIL001,7639,7639,Land Berlin,-,56.58,,0.0,0.01,404344.12,5822111.61,,404344.12,5822111.61
BL421B1703FIL001,8338,8338,Land Berlin,-,46.8,47.58,29.0,31.0,403901.03,5822576.99,,403901.03,5822576.99
BL421B1704FIL001,8339,8339,Land Berlin,-,46.4,47.24,30.0,32.0,403933.95,5822678.35,,403933.95,5822678.35
BL421B1707FIL001,5472,5472,Land Berlin,aktives Messnetz Grundwasserstand,35.8,36.53,18.0,19.95,398117.83,5818067.5,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5472,398117.83,5818067.5
BL421B1779FIL001,98345,98345,Land Berlin,aktives Messnetz Grundwasserstand,47.89,48.66,28.0,30.0,403903.5,5822484.3,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=98345,403903.5,5822484.3
BL421C0001FIL001,10326,10326,Land Berlin,-,43.07,43.8,20.0,25.0,403071.78,5818670.2,,403071.78,5818670.2
BL421C0002FIL001,10327,10327,Land Berlin,-,39.68,40.38,20.0,25.0,403244.93,5818573.92,,403244.93,5818573.92
BL421C0003FIL001,10328,10328,Land Berlin,-,40.71,41.43,21.0,26.0,403362.9,5818204.72,,403362.9,5818204.72
BL421C0004FIL001,10329,10329,Land Berlin,-,41.17,41.43,19.0,23.2,402807.14,5818372.27,,402807.14,5818372.27
BL421C0790FIL001,5183,5183,Land Berlin,-,41.59,41.45,5.0,5.7,403041.33,5818225.83,,403041.33,5818225.83
BL421C0799FIL001,8054,8054,Land Berlin,aktives Messnetz Grundwasserstand,41.65,42.29,72.0,76.0,400632.9,5818750.9,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8054,400632.9,5818750.9
BL421C0800FIL001,8055,8055,Land Berlin,-,41.74,42.6,119.76,123.76,400635.5,5818750.1,,400635.5,5818750.1
BL421C0801FIL001,8056,8056,Land Berlin,aktives Messnetz Grundwasserstand,41.74,42.44,138.0,142.0,400638.3,5818749.4,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8056,400638.3,5818749.4
BL421C0802FIL001,8053,8053,Land Berlin,aktives Messnetz Grundwasserstand,41.64,42.18,37.5,39.5,400630.9,5818751.5,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8053,400630.9,5818751.5
BL421C0803FIL001,8057,8057,Land Berlin,-,41.71,41.68,229.0,232.0,400630.4,5818755.6,,400630.4,5818755.6
BL421C0820FIL001,6840,6840,Berliner Wasserbetriebe,-,47.1,47.88,35.0,38.95,403377.21,5818852.37,mailto:grundwasserstand-info@bwb.de,403377.21,5818852.37
BL421C0826FIL001,7657,7657,Land Berlin,-,51.54,52.01,8.56,9.56,400677.63,5819647.65,,400677.63,5819647.65
BL421C0845FIL004,5020,5020,Land Berlin,aktives Messnetz Grundwasserstand und -güte,41.85,42.71,6.3,12.3,403305.15,5819321.69,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5020,403305.15,5819321.69
BL421C0846FIL001,5073,5073,Land Berlin,aktives Messnetz Grundwasserstand und -güte,49.82,50.66,26.6,28.6,402622.4,5819100.6,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5073,402622.4,5819100.6
BL421C0847FIL001,6533,6533,Land Berlin,aktives Messnetz Grundwasserstand und -güte,49.9,50.7,7.2,8.2,402618.99,5819098.77,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6533,402618.99,5819098.77
BL421C0854FIL001,9030,9030,Land Berlin,-,37.77,38.21,0.0,0.01,401751.74,5818292.36,,401751.74,5818292.36
BL421C0855FIL001,9072,9072,Land Berlin,-,41.9,42.22,5.37,6.37,401729.45,5818697.74,,401729.45,5818697.74
BL421C0860FIL001,9600,9600,Berliner Wasserbetriebe,-,41.2,41.51,5.18,6.18,400542.75,5818759.31,mailto:grundwasserstand-info@bwb.de,400542.75,5818759.31
BL421C0865FIL001,9627,9627,Berliner Wasserbetriebe,-,38.9,39.13,0.0,0.01,402557.02,5818259.04,mailto:grundwasserstand-info@bwb.de,402557.02,5818259.04
BL421C0866FIL001,9639,9639,Berliner Wasserbetriebe,-,51.93,51.85,14.84,15.84,401979.98,5819725.86,mailto:grundwasserstand-info@bwb.de,401979.98,5819725.86
BL421C0878FIL001,8047,8047,Land Berlin,aktives Messnetz Grundwasserstand,52.25,52.63,49.9,53.9,401087.39,5819899.82,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8047,401087.39,5819899.82
BL421C0879FIL001,8048,8048,Land Berlin,aktives Messnetz Grundwasserstand,52.3,52.63,86.1,90.1,401085.41,5819900.86,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8048,401085.41,5819900.86
BL421C0880FIL001,8049,8049,Land Berlin,-,52.26,52.64,136.9,140.9,401084.47,5819903.88,,401084.47,5819903.88
BL421C0881FIL001,8050,8050,Land Berlin,aktives Messnetz Grundwasserstand,52.29,52.65,160.0,164.0,401088.37,5819898.81,,401088.37,5819898.81
BL421C0882FIL001,6907,6907,Land Berlin,-,43.14,43.64,5.5,6.0,402405.18,5818213.93,,402405.18,5818213.93
BL421C0889FIL001,10330,10330,Land Berlin,-,41.48,42.26,18.0,23.0,403038.04,5818262.89,,403038.04,5818262.89
BL421C0890FIL001,10331,10331,Land Berlin,-,41.48,42.25,34.5,39.5,403036.04,5818262.93,,403036.04,5818262.93
BL421C1383FIL001,99620,99620,Land Berlin,aktives Messnetz Grundwasserstand,37.95,38.67,12.0,14.0,401743.0,5818189.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=99620,401743.0,5818189.0
BL421C1401FIL001,2606,2606,Land Berlin,aktives Messnetz Grundwasserstand,52.12,52.95,35.0,37.0,401814.0,5819593.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=2606,401814.0,5819593.0
BL421C1401FIL002,70002,70002,Land Berlin,-,52.12,,0.0,38.95,401814.0,5819593.0,,401814.0,5819593.0
BL421C1402FIL001,2607,2607,Land Berlin,aktives Messnetz Grundwasserstand,48.81,49.65,42.0,44.0,401846.0,5818911.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=2607,401846.0,5818911.0
BL421C1464FIL001,95242,95242,Land Berlin,aktives Messnetz Grundwasserstand,37.47,38.25,5.0,9.0,401317.7,5818218.8,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=95242,401317.7,5818218.8
BL421D0092FIL001,6974,6974,Land Berlin,aktives Messnetz Grundwasserstand,55.77,55.58,1.3,3.3,405865.94,5820271.86,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6974,405865.94,5820271.86
BL421D0124FIL001,6975,6975,Land Berlin,aktives Messnetz Grundwasserstand,55.85,55.73,1.3,3.3,406074.78,5820222.69,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6975,406074.78,5820222.69
BL421D0169FIL001,9132,9132,Land Berlin,-,61.51,61.43,3.1,4.1,406051.97,5819591.4,,406051.97,5819591.4
BL421D0789FIL001,7660,7660,Land Berlin,-,56.16,56.82,7.0,9.0,403705.43,5819076.1,,403705.43,5819076.1
BL421D0820FIL001,5246,5246,Land Berlin,aktives Messnetz Grundwasserstand,55.84,55.63,6.3,7.4,405644.95,5819535.15,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5246,405644.95,5819535.15
BL421D0826FIL001,15014,KAU204,Berliner Wasserbetriebe,-,55.31,56.04,41.7,44.65,404868.61,5818619.03,mailto:grundwasserstand-info@bwb.de,404868.61,5818619.03
BL421D0827FIL001,15013,KAU210,Berliner Wasserbetriebe,-,58.73,58.65,46.5,49.5,405617.22,5818760.77,mailto:grundwasserstand-info@bwb.de,405617.22,5818760.77
BL421D0847FIL001,5078,5078,Land Berlin,aktives Messnetz Grundwasserstand und -güte,54.99,55.81,31.1,33.0,405552.7,5818463.5,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5078,405552.7,5818463.5
BL421D0848FIL002,6534,6534,Land Berlin,aktives Messnetz Grundwasserstand und -güte,61.56,61.37,8.2,9.2,406458.6,5820309.2,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6534,406458.6,5820309.2
BL421D0849FIL001,6538,6538,Land Berlin,aktives Messnetz Grundwassergüte,55.1,55.46,4.8,5.8,405551.6,5818465.05,,405551.6,5818465.05
BL421D0850FIL001,9071,9071,Land Berlin,-,52.28,52.18,3.1,4.1,403978.12,5818482.98,,403978.12,5818482.98
BL421D0851FIL001,9348,9348,Land Berlin,aktives Messnetz Grundwasserstand,60.15,59.99,33.3,34.3,406186.2,5819224.0,,406186.2,5819224.0
BL421D0855FIL001,9715,9715,Berliner Wasserbetriebe,-,55.93,55.54,0.0,0.01,404614.55,5820033.7,mailto:grundwasserstand-info@bwb.de,404614.55,5820033.7
BL421D0857FIL001,9717,9717,Berliner Wasserbetriebe,-,52.76,52.84,0.0,0.01,406025.23,5818764.01,mailto:grundwasserstand-info@bwb.de,406025.23,5818764.01
BL421D0887FIL001,15067,15067,Berliner Wasserbetriebe,-,58.33,58.8,0.0,0.01,404649.72,5818150.25,mailto:grundwasserstand-info@bwb.de,404649.72,5818150.25
BL421D0888FIL001,5074,5074,Land Berlin,aktives Messnetz Grundwasserstand und -güte,61.59,61.38,55.0,57.0,406457.0,5820309.8,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5074,406457.0,5820309.8
BL421D0933FIL001,30201,30201,Land Berlin,aktives Messnetz Grundwasserstand,60.19,61.0,32.5,34.45,404589.01,5820110.18,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=30201,404589.01,5820110.18
BL422A1432FIL001,5001,5001,Land Berlin,aktives Messnetz Grundwasserstand,49.86,50.73,30.0,35.0,395241.59,5822612.8,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5001,395241.59,5822612.8
BL422A1433FIL001,5002,5002,Land Berlin,aktives Messnetz Grundwasserstand und -güte,56.16,56.08,38.14,43.14,396295.91,5822214.77,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5002,396295.91,5822214.77
BL422A1434FIL001,5004,5004,Land Berlin,aktives Messnetz Grundwasserstand,49.71,50.11,30.0,35.0,394377.18,5821799.32,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5004,394377.18,5821799.32
BL422A1435FIL001,5005,5005,Land Berlin,aktives Messnetz Grundwasserstand und -güte,46.15,46.44,26.0,30.4,394159.35,5821071.53,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5005,394159.35,5821071.53
BL422A1436FIL001,5006,5006,Land Berlin,aktives Messnetz Grundwasserstand,52.71,53.02,29.5,34.5,395655.71,5821045.06,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5006,395655.71,5821045.06
BL422A1437FIL001,5007,5007,Land Berlin,-,52.64,52.98,9.0,11.0,395655.75,5821047.06,,395655.75,5821047.06
BL422A1438FIL001,5008,5008,Land Berlin,aktives Messnetz Grundwasserstand und -güte,49.44,49.88,32.08,36.92,396779.0,5820873.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5008,396779.0,5820873.0
BL422A1443FIL001,9016,9016,Land Berlin,aktives Messnetz Grundwasserstand,57.78,57.65,3.0,5.0,396761.64,5822307.9,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=9016,396761.64,5822307.9
BL422A1444FIL001,9017,9017,Land Berlin,-,50.08,49.74,5.75,6.75,395285.65,5821723.04,,395285.65,5821723.04
BL422A1449FIL001,9081,9081,Land Berlin,-,46.56,47.17,6.12,7.12,394218.88,5821099.4,,394218.88,5821099.4
BL422A1545FIL001,10142,10142,Land Berlin,-,45.66,46.38,17.0,23.0,394013.25,5821065.31,,394013.25,5821065.31
BL422A1546FIL001,10137,10137,Land Berlin,-,49.96,49.92,20.5,25.5,395730.11,5822064.55,,395730.11,5822064.55
BL422A1547FIL001,10138,10138,Land Berlin,-,51.34,51.22,17.3,21.3,395593.36,5821709.19,,395593.36,5821709.19
BL422A1548FIL001,10139,10139,Land Berlin,-,51.35,51.14,26.3,30.3,395592.36,5821709.21,,395592.36,5821709.21
BL422A1549FIL001,10140,10140,Land Berlin,-,51.99,51.9,5.0,8.0,395672.5,5821401.71,,395672.5,5821401.71
BL422A1550FIL001,10141,10141,Land Berlin,-,52.01,51.91,17.6,22.6,395671.5,5821401.73,,395671.5,5821401.73
BL422A1551FIL001,10127,10127,Land Berlin,-,51.87,51.73,19.55,24.55,394404.07,5821793.81,,394404.07,5821793.81
BL422A1552FIL001,10129,10129,Land Berlin,-,51.87,51.73,19.55,24.55,394487.88,5821731.22,,394487.88,5821731.22
BL422A1553FIL001,10125,10125,Land Berlin,-,51.79,51.67,16.15,18.15,394666.43,5822023.8,,394666.43,5822023.8
BL422A2125FIL001,17319,17319,Land Berlin,aktives Messnetz Grundwasserstand,54.42,55.26,82.0,84.5,396992.6,5821536.9,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=17319,396992.6,5821536.9
BL422A2127FIL001,70023,70023,Land Berlin,-,54.37,,0.0,99.32,396997.9,5821534.1,,396997.9,5821534.1
BL422B1226FIL001,7953,7953,Land Berlin,-,58.29,58.14,10.6,11.6,397774.09,5822231.64,,397774.09,5822231.64
BL422B1240FIL001,7664,7664,Land Berlin,-,60.01,60.38,4.5,5.5,399158.19,5821823.34,,399158.19,5821823.34
BL422B1248FIL001,5068,5068,Land Berlin,aktives Messnetz Grundwasserstand,52.32,53.19,48.05,49.8,399238.38,5820887.9,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5068,399238.38,5820887.9
BL422B1249FIL001,6969,6969,Land Berlin,aktives Messnetz Grundwasserstand,55.27,55.11,4.0,6.0,397255.47,5821092.62,,397255.47,5821092.62
BL422B1251FIL001,9045,9045,Land Berlin,-,56.98,57.34,2.32,3.32,398246.74,5822215.64,,398246.74,5822215.64
BL422B1253FIL001,9074,9074,Land Berlin,-,51.22,51.14,3.0,4.0,397229.09,5820652.16,,397229.09,5820652.16
BL422B1254FIL001,9075,9075,Land Berlin,-,53.14,52.92,1.74,2.74,397969.83,5820642.07,,397969.83,5820642.07
BL422B1256FIL001,9096,9096,Land Berlin,-,56.86,56.79,3.0,3.0,398208.51,5822045.39,,398208.51,5822045.39
BL422B1258FIL001,9098,9098,Land Berlin,-,58.14,58.27,2.4,3.4,398635.36,5821987.27,,398635.36,5821987.27
BL422B1259FIL001,9099,9099,Land Berlin,-,58.02,58.38,0.63,1.63,399000.48,5822258.29,,399000.48,5822258.29
BL422B1261FIL001,9101,9101,Land Berlin,-,57.45,57.26,1.19,2.19,398959.14,5822450.06,,398959.14,5822450.06
BL422B1262FIL001,9102,9102,Land Berlin,-,58.53,58.53,0.91,1.91,399156.93,5822335.31,,399156.93,5822335.31
BL422B1263FIL001,9103,9103,Land Berlin,-,60.43,60.87,1.81,2.81,399245.48,5822259.63,,399245.48,5822259.63
BL422B1264FIL001,9104,9104,Land Berlin,-,60.34,60.73,2.18,3.18,399302.42,5822256.55,,399302.42,5822256.55
BL422B1273FIL001,9612,9612,Land Berlin,aktives Messnetz Grundwasserstand,55.38,55.17,38.9,40.9,397255.8,5821073.2,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=9612,397255.8,5821073.2
BL422B1274FIL001,9613,9613,Berliner Wasserbetriebe,-,55.28,55.18,34.54,35.54,397271.68,5821156.3,mailto:grundwasserstand-info@bwb.de,397271.68,5821156.3
BL422B1346FIL001,15063,15063,Land Berlin,aktives Messnetz Grundwasserstand,58.29,58.18,37.15,39.15,397786.8,5822247.3,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15063,397786.8,5822247.3
BL422C0003FIL001,5169,5169,Land Berlin,aktives Messnetz Grundwasserstand,36.76,36.7,20.65,21.65,396003.13,5819386.61,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5169,396003.13,5819386.61
BL422C0950FIL001,5475,5475,Land Berlin,-,35.46,35.23,7.7,8.7,396506.71,5818631.1,,396506.71,5818631.1
BL422C1294FIL001,7741,7741,Land Berlin,-,37.15,37.69,2.63,4.63,396802.78,5818846.44,,396802.78,5818846.44
BL422C1295FIL001,7742,7742,Land Berlin,aktives Messnetz Grundwasserstand,36.73,37.68,2.78,4.78,396784.3,5818799.6,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=7742,396784.3,5818799.6
BL422C1322FIL001,8468,8468,Land Berlin,aktives Messnetz Grundwasserstand,38.92,38.87,9.3,10.6,394735.5,5818667.5,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8468,394735.5,5818667.5
BL422C1337FIL001,8974,8974,Land Berlin,aktives Messnetz Grundwasserstand,36.2,36.51,9.0,10.0,394249.93,5819840.92,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8974,394249.93,5819840.92
BL422C1342FIL001,9062,9062,Land Berlin,-,47.86,47.81,2.74,3.74,395748.07,5819960.4,,395748.07,5819960.4
BL422C1397FIL001,7845,7845,Land Berlin,aktives Messnetz Grundwasserstand,50.09,49.98,46.2,47.3,394565.84,5820520.85,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=7845,394565.84,5820520.85
BL422C1398FIL001,6968,6968,Land Berlin,aktives Messnetz Grundwasserstand,48.08,47.92,54.1,56.1,395582.69,5819992.55,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6968,395582.69,5819992.55
BL422C1399FIL001,5167,5167,Land Berlin,aktives Messnetz Grundwasserstand und -güte,37.98,37.89,26.4,28.4,394897.38,5819657.62,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5167,394897.38,5819657.62
BL422C1400FIL001,5168,5168,Land Berlin,aktives Messnetz Grundwasserstand,36.92,37.78,25.42,27.42,395707.01,5819379.24,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5168,395707.01,5819379.24
BL422C1401FIL001,5233,5233,Land Berlin,aktives Messnetz Grundwasserstand,39.02,39.81,28.35,30.3,396720.35,5819296.97,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5233,396720.35,5819296.97
BL422C1402FIL001,6963,6963,Land Berlin,aktives Messnetz Grundwasserstand und -güte,35.22,34.95,26.3,28.35,394042.88,5819153.92,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6963,394042.88,5819153.92
BL422C1403FIL001,8476,8476,Land Berlin,aktives Messnetz Grundwasserstand,35.73,35.54,26.1,28.1,395897.41,5818244.72,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=8476,395897.41,5818244.72
BL422C1668FIL001,5476,5476,Land Berlin,aktives Messnetz Grundwasserstand,35.8,36.55,10.0,11.95,395655.61,5818937.26,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5476,395655.61,5818937.26
BL422C2740FIL001,15184,15184,Land Berlin,aktives Messnetz Grundwasserstand,36.13,36.79,5.0,9.0,395741.5,5818641.6,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15184,395741.5,5818641.6
BL422D1098FIL001,5231,5231,Land Berlin,aktives Messnetz Grundwasserstand,38.16,38.06,18.35,19.85,397405.11,5819129.96,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=5231,397405.11,5819129.96
BL422D1437FIL001,5224,5224,Land Berlin,-,40.54,40.97,9.7,10.7,398985.82,5818859.91,,398985.82,5818859.91
BL422D1466FIL001,15109,15109,Land Berlin,aktives Messnetz Grundwassergüte,52.68,52.53,55.0,57.0,399606.65,5819222.07,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=15109,399606.65,5819222.07
BL422D1467FIL001,9073,9073,Land Berlin,-,48.45,48.8,3.4,4.4,397754.2,5820082.22,,397754.2,5820082.22
BL422D1468FIL001,6516,6516,Land Berlin,aktives Messnetz Grundwasserstand,47.63,47.53,46.2,48.2,398660.48,5819629.03,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6516,398660.48,5819629.03
BL422D1469FIL001,6515,6515,Land Berlin,aktives Messnetz Grundwasserstand und -güte,48.5,49.27,31.1,33.1,397756.7,5820077.2,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6515,397756.7,5820077.2
BL422D1476FIL003,9614,9614,Land Berlin,aktives Messnetz Grundwasserstand,52.7,52.55,21.0,23.2,399604.65,5819222.1,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=9614,399604.65,5819222.1
BL422D1477FIL001,9601,9601,Berliner Wasserbetriebe,-,39.2,39.43,14.3,15.3,400021.41,5818791.22,mailto:grundwasserstand-info@bwb.de,400021.41,5818791.22
